EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,DistanceGroup,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1019,36,36-45,No,Rarely,172,Research & Development,4,Near,Master,Life Sciences,1,1435,Low,Male,37,Medium,2,Laboratory Technician,Very High,Single,5810,5k-10k,22604,1,Y,No,16,Excellent,High,80,No Stock,10,2,Fair,10,4,1,8
RM1020,36,36-45,No,Rarely,329,Sales,16,Far,Master,Marketing,1,1436,High,Female,98,Medium,2,Sales Executive,Low,Married,5647,5k-10k,13494,4,Y,No,13,Excellent,Low,80,Medium,11,3,Fair,3,2,0,2
RM1103,36,36-45,No,Rarely,1157,Sales,2,Near,Master,Life Sciences,1,1556,High,Male,70,High,1,Sales Representative,Very High,Single,2644,Upto 5k,17001,3,Y,Yes,21,Outstanding,Very High,80,No Stock,7,3,Fair,3,2,1,2
RM1122,36,36-45,No,Rarely,884,Sales,1,Near,Master,Life Sciences,1,1585,Medium,Female,73,High,2,Sales Executive,High,Single,6815,5k-10k,21447,6,Y,No,13,Excellent,Low,80,No Stock,15,5,Good,1,0,0,0
RM1129,36,36-45,No,Frequently,1302,Research & Development,6,Medium,Master,Life Sciences,1,1594,Low,Male,80,Very High,2,Laboratory Technician,Low,Married,5562,5k-10k,19711,3,Y,Yes,13,Excellent,Very High,80,Low,9,3,Good,3,2,0,2
RM1146,36,36-45,No,Rarely,559,Research & Development,12,Medium,Master,Life Sciences,1,1614,High,Female,76,High,2,Manufacturing Director,High,Married,4663,Upto 5k,12421,9,Y,Yes,12,Excellent,Medium,80,Medium,7,2,Good,3,2,1,1
RM1174,36,36-45,No,Rarely,711,Research & Development,5,Near,Master,Life Sciences,1,1651,Medium,Female,42,High,3,Healthcare Representative,Low,Married,8008,5k-10k,22792,4,Y,No,12,Excellent,High,80,Medium,9,6,Good,3,2,0,2
RM1181,36,36-45,No,Rarely,311,Research & Development,7,Medium,Bachelor,Life Sciences,1,1659,Low,Male,77,High,1,Laboratory Technician,Medium,Single,2013,Upto 5k,10950,2,Y,No,11,Excellent,High,80,No Stock,15,4,Good,4,3,1,3
RM1183,36,36-45,No,Non-Travel,894,Research & Development,1,Near,Master,Medical,1,1662,Very High,Female,33,Medium,2,Manufacturing Director,High,Married,4374,Upto 5k,15411,0,Y,No,15,Excellent,High,80,No Stock,4,6,Good,3,2,1,2
RM1184,36,36-45,No,Rarely,1040,Research & Development,3,Near,College,Life Sciences,1,1664,Very High,Male,79,Very High,2,Healthcare Representative,Low,Divorced,6842,5k-10k,26308,6,Y,No,20,Outstanding,Low,80,Low,13,3,Good,5,4,0,4
RM1200,36,36-45,No,Rarely,1351,Research & Development,26,Far,Master,Life Sciences,1,1682,Low,Male,80,High,2,Healthcare Representative,High,Married,5347,5k-10k,7419,6,Y,No,14,Excellent,Medium,80,Medium,10,2,Fair,3,2,0,2
RM1221,36,36-45,No,Rarely,530,Sales,2,Near,Master,Life Sciences,1,1710,High,Female,51,High,2,Sales Representative,Very High,Single,4502,Upto 5k,7439,3,Y,No,15,Excellent,High,80,No Stock,17,2,Fair,13,7,6,7
RM1237,36,36-45,Yes,Rarely,1456,Sales,13,Medium,Doctor,Marketing,1,1733,Medium,Male,96,Medium,2,Sales Executive,Low,Divorced,6134,5k-10k,8658,5,Y,Yes,13,Excellent,Medium,80,High,16,3,Good,2,2,2,2
RM1279,36,36-45,No,Rarely,1383,Research & Development,10,Medium,Bachelor,Life Sciences,1,1790,Very High,Male,90,High,3,Healthcare Representative,Low,Married,8321,5k-10k,25949,7,Y,Yes,13,Excellent,Very High,80,Low,15,1,Good,12,8,5,7
RM1316,36,36-45,No,Rarely,430,Research & Development,2,Near,Master,Other,1,1847,Very High,Female,73,High,2,Research Scientist,Medium,Married,6962,5k-10k,19573,4,Y,Yes,22,Outstanding,Very High,80,Low,15,2,Good,1,0,0,0
RM1341,36,36-45,No,Rarely,1266,Sales,10,Medium,Master,Technical Degree,1,1880,Medium,Female,63,Medium,2,Sales Executive,High,Married,5673,5k-10k,6060,1,Y,Yes,13,Excellent,Low,80,Low,10,4,Good,10,9,1,7
RM1348,36,36-45,No,Frequently,1213,Human Resources,2,Near,Below College,Human Resources,1,1890,Medium,Male,94,Medium,2,Human Resources,Very High,Single,3886,Upto 5k,4223,1,Y,No,21,Outstanding,Very High,80,No Stock,10,2,Fair,10,1,0,8
RM1356,36,36-45,No,Rarely,335,Sales,17,Far,College,Marketing,1,1908,High,Male,33,Medium,2,Sales Executive,Medium,Married,5507,5k-10k,16822,2,Y,No,16,Excellent,High,80,Medium,12,1,Poor,4,2,1,3
RM1384,36,36-45,No,Non-Travel,1351,Research & Development,9,Medium,Master,Life Sciences,1,1949,Low,Male,66,Very High,1,Laboratory Technician,Medium,Married,2810,Upto 5k,9238,1,Y,No,22,Outstanding,Medium,80,No Stock,5,3,Good,5,4,0,2
RM1440,36,36-45,No,Rarely,557,Sales,3,Near,Bachelor,Medical,1,2024,Low,Female,94,Medium,3,Sales Executive,Very High,Married,7644,5k-10k,12695,0,Y,No,19,Excellent,High,80,Medium,10,2,Good,9,7,3,4
RM1441,36,36-45,No,Frequently,688,Research & Development,4,Near,College,Life Sciences,1,2025,Very High,Female,97,High,2,Manufacturing Director,Medium,Divorced,5131,5k-10k,9192,7,Y,No,13,Excellent,Medium,80,High,18,3,Good,4,2,0,2
RM1448,36,36-45,No,Non-Travel,301,Sales,15,Medium,Master,Marketing,1,2036,Very High,Male,88,Low,2,Sales Executive,Very High,Divorced,5406,5k-10k,10436,1,Y,No,24,Outstanding,Low,80,Low,15,4,Fair,15,12,11,11
RM1454,36,36-45,No,Rarely,1120,Sales,11,Medium,Master,Marketing,1,2045,Medium,Female,100,Medium,2,Sales Executive,Very High,Married,6652,5k-10k,14369,4,Y,No,13,Excellent,Low,80,Low,8,2,Fair,6,3,0,0
RM1466,36,36-45,No,Frequently,884,Research & Development,23,Far,College,Medical,1,2061,High,Male,41,Very High,2,Laboratory Technician,Very High,Married,2571,Upto 5k,12290,4,Y,No,17,Excellent,High,80,Low,17,3,Good,5,2,0,3
RM1466,36,36-45,No,Frequently,884,Research & Development,23,Far,College,Medical,1,2061,High,Male,41,Very High,2,Laboratory Technician,Very High,Married,2571,Upto 5k,12290,4,Y,No,17,Excellent,High,80,Low,17,3,Good,5,2,0,2
RM003,37,36-45,Yes,Rarely,1373,Research & Development,2,Near,College,Other,1,4,Very High,Male,92,Medium,1,Laboratory Technician,High,Single,2090,Upto 5k,2396,6,Y,Yes,15,Excellent,Medium,80,No Stock,7,3,Good,0,0,0,0
RM048,37,36-45,No,Rarely,408,Research & Development,19,Far,College,Life Sciences,1,61,Medium,Male,73,High,1,Research Scientist,Medium,Married,3022,Upto 5k,10227,4,Y,No,21,Outstanding,Low,80,No Stock,8,1,Good,1,0,0,0
RM060,37,36-45,No,Rarely,1115,Research & Development,1,Near,Master,Life Sciences,1,77,Low,Male,51,Medium,2,Manufacturing Director,High,Divorced,5993,5k-10k,2689,1,Y,No,18,Excellent,High,80,Low,7,2,Excellent,7,5,0,7
RM079,37,36-45,No,Rarely,397,Research & Development,7,Medium,Master,Medical,1,102,Low,Male,30,High,3,Research Director,High,Single,13664,10k-15k,25258,4,Y,No,13,Excellent,Low,80,No Stock,16,3,Excellent,5,2,0,2
RM101,37,36-45,Yes,Rarely,807,Human Resources,6,Medium,Master,Human Resources,1,133,High,Male,63,High,1,Human Resources,Low,Divorced,2073,Upto 5k,23648,4,Y,Yes,22,Outstanding,Very High,80,No Stock,7,3,Good,3,2,0,2
RM105,37,36-45,No,Non-Travel,1040,Research & Development,2,Near,College,Life Sciences,1,139,High,Male,100,Medium,2,Healthcare Representative,Very High,Divorced,5163,5k-10k,15850,5,Y,No,14,Excellent,Very High,80,Low,17,2,Excellent,1,0,0,0
RM116,37,36-45,No,Rarely,1189,Sales,3,Near,Bachelor,Life Sciences,1,152,High,Male,87,High,3,Sales Executive,Very High,Single,7428,5k-10k,14506,2,Y,No,12,Excellent,Low,80,No Stock,12,3,Good,5,3,1,3
RM196,37,36-45,No,Rarely,290,Research & Development,21,Far,Bachelor,Life Sciences,1,267,Medium,Male,65,Very High,1,Research Scientist,Low,Married,3564,Upto 5k,22977,1,Y,Yes,12,Excellent,Low,80,Low,8,3,Fair,8,7,1,7
RM223,37,36-45,No,Frequently,663,Research & Development,11,Medium,Bachelor,Other,1,306,Medium,Male,47,High,3,Research Director,Very High,Divorced,12185,10k-15k,10056,1,Y,Yes,14,Excellent,High,80,High,10,1,Good,10,8,0,7
RM227,37,36-45,No,Frequently,319,Sales,4,Near,Master,Marketing,1,311,Low,Male,41,High,1,Sales Representative,Very High,Divorced,2793,Upto 5k,2539,4,Y,No,17,Excellent,High,80,Low,13,2,Good,9,8,5,8
RM249,37,36-45,No,Rarely,1017,Research & Development,1,Near,College,Medical,1,340,High,Female,83,Medium,1,Research Scientist,Low,Married,3920,Upto 5k,18697,2,Y,No,14,Excellent,Low,80,Low,17,2,Fair,3,1,0,
RM251,37,36-45,Yes,Frequently,504,Research & Development,10,Medium,Bachelor,Medical,1,342,Low,Male,61,High,3,Manufacturing Director,High,Divorced,10048,10k-15k,22573,6,Y,No,11,Excellent,Medium,80,Medium,17,5,Good,1,0,0,
RM274,37,36-45,No,Rarely,228,Sales,6,Medium,Master,Medical,1,378,High,Male,98,High,2,Sales Executive,Very High,Married,6502,5k-10k,22825,4,Y,No,14,Excellent,Medium,80,Low,7,5,Excellent,5,4,0,1
RM276,37,36-45,No,Non-Travel,728,Research & Development,1,Near,Master,Medical,1,380,Low,Female,80,High,3,Research Director,Very High,Divorced,13603,10k-15k,11677,2,Y,Yes,18,Excellent,Low,80,Medium,15,2,Good,5,2,0,2
RM286,37,36-45,No,Rarely,1372,Research & Development,1,Near,Bachelor,Life Sciences,1,391,Very High,Female,42,High,1,Research Scientist,Very High,Single,2115,Upto 5k,15881,1,Y,No,12,Excellent,Medium,80,No Stock,17,3,Good,17,12,5,7
RM295,37,36-45,No,Frequently,889,Research & Development,9,Medium,Bachelor,Medical,1,403,Medium,Male,53,High,1,Research Scientist,Very High,Married,2326,Upto 5k,11411,1,Y,Yes,12,Excellent,High,80,High,4,3,Fair,4,2,1,2
RM341,37,36-45,No,Rarely,1192,Research & Development,5,Near,College,Medical,1,460,Very High,Male,61,High,2,Manufacturing Director,Very High,Divorced,6347,5k-10k,23177,7,Y,No,16,Excellent,High,80,Medium,8,2,Fair,6,2,0,4
RM354,37,36-45,No,Rarely,1319,Research & Development,6,Medium,Bachelor,Medical,1,474,High,Male,51,Very High,2,Research Scientist,Low,Divorced,5974,5k-10k,17001,4,Y,Yes,13,Excellent,Low,80,Medium,13,2,Good,7,7,6,7
RM365,37,36-45,No,Rarely,921,Research & Development,10,Medium,Bachelor,Medical,1,486,High,Female,98,High,1,Laboratory Technician,Low,Married,3452,Upto 5k,17663,6,Y,No,20,Outstanding,Medium,80,Low,17,3,Good,5,4,0,3
RM387,37,36-45,No,Rarely,1107,Research & Development,14,Medium,Bachelor,Life Sciences,1,515,Very High,Female,95,High,1,Laboratory Technician,Low,Divorced,3034,Upto 5k,26914,1,Y,No,12,Excellent,High,80,Low,18,2,Fair,18,7,12,17
RM390,37,36-45,No,Rarely,1305,Research & Development,10,Medium,Master,Life Sciences,1,518,High,Male,49,High,2,Manufacturing Director,Medium,Single,4197,Upto 5k,21123,2,Y,Yes,12,Excellent,Very High,80,No Stock,18,2,Fair,1,0,0,1
RM399,37,36-45,No,Non-Travel,1063,Research & Development,25,Far,Doctor,Medical,1,529,Medium,Female,72,High,2,Research Scientist,High,Married,4449,Upto 5k,23866,3,Y,Yes,15,Excellent,Low,80,Medium,15,2,Good,13,11,10,7
RM465,37,36-45,No,Rarely,799,Research & Development,1,Near,Bachelor,Technical Degree,1,623,Medium,Female,59,High,3,Manufacturing Director,Very High,Single,7491,5k-10k,23848,4,Y,No,17,Excellent,Very High,80,No Stock,12,3,Excellent,6,5,1,2
RM468,37,36-45,No,Non-Travel,142,Sales,9,Medium,Master,Medical,1,626,Low,Male,69,High,3,Sales Executive,Medium,Divorced,8834,5k-10k,24666,1,Y,No,13,Excellent,Very High,80,Low,9,6,Good,9,5,7,7
RM473,37,36-45,No,Rarely,446,Research & Development,1,Near,Master,Life Sciences,1,635,Medium,Female,65,High,2,Manufacturing Director,Medium,Married,6447,5k-10k,15701,6,Y,No,12,Excellent,Medium,80,Low,8,2,Fair,6,5,4,3
RM487,37,36-45,No,Rarely,558,Sales,2,Near,Bachelor,Marketing,1,656,Very High,Male,75,High,2,Sales Executive,High,Married,9602,5k-10k,3010,4,Y,Yes,11,Excellent,High,80,Low,17,3,Fair,3,0,1,0
RM507,37,36-45,No,Rarely,482,Research & Development,3,Near,Bachelor,Other,1,689,High,Male,36,High,3,Manufacturing Director,High,Married,9434,5k-10k,9606,1,Y,No,15,Excellent,High,80,Low,10,2,Good,10,7,7,8
RM523,37,36-45,No,Rarely,1225,Research & Development,10,Medium,College,Life Sciences,1,715,Very High,Male,80,Very High,1,Research Scientist,Very High,Single,4680,Upto 5k,15232,3,Y,No,17,Excellent,Low,80,No Stock,4,2,Good,1,0,0,0
RM578,37,36-45,No,Rarely,571,Research & Development,10,Medium,Below College,Life Sciences,1,802,Very High,Female,82,High,1,Research Scientist,Low,Divorced,2782,Upto 5k,19905,0,Y,Yes,13,Excellent,Medium,80,Medium,6,3,Fair,5,3,4,3
RM629,37,36-45,No,Rarely,342,Sales,16,Far,Master,Marketing,1,868,Very High,Male,66,Medium,2,Sales Executive,High,Divorced,6334,5k-10k,24558,4,Y,No,19,Excellent,Very High,80,Medium,9,2,Good,1,0,0,0
RM649,37,36-45,No,Frequently,1231,Sales,21,Far,College,Medical,1,900,High,Female,54,High,1,Sales Representative,Very High,Married,2973,Upto 5k,21222,5,Y,No,15,Excellent,Medium,80,Low,10,3,Good,5,4,0,0
RM653,37,36-45,No,Non-Travel,1252,Sales,19,Far,College,Medical,1,904,Low,Male,32,High,3,Sales Executive,Medium,Single,7642,5k-10k,4814,1,Y,Yes,13,Excellent,Very High,80,No Stock,10,2,Good,10,0,0,9
RM696,37,36-45,Yes,Rarely,625,Sales,1,Near,Master,Life Sciences,1,970,Low,Male,46,Medium,3,Sales Executive,High,Married,10609,10k-15k,14922,5,Y,No,11,Excellent,High,80,No Stock,17,2,Poor,14,1,11,7
RM745,37,36-45,Yes,Rarely,1141,Research & Development,11,Medium,College,Medical,1,1033,Low,Female,61,Low,2,Healthcare Representative,Medium,Married,4777,Upto 5k,14382,5,Y,No,15,Excellent,Low,80,No Stock,15,2,Poor,1,0,0,0
RM768,37,36-45,No,Rarely,124,Research & Development,3,Near,Bachelor,Other,1,1062,Very High,Female,35,High,2,Healthcare Representative,Medium,Single,4107,Upto 5k,13848,3,Y,No,15,Excellent,Low,80,No Stock,8,3,Fair,4,3,0,1
RM796,37,36-45,No,Rarely,309,Sales,10,Medium,Master,Life Sciences,1,1105,Very High,Female,88,Medium,2,Sales Executive,Very High,Divorced,6694,5k-10k,24223,2,Y,Yes,14,Excellent,High,80,High,8,5,Good,1,0,0,0
RM833,37,36-45,No,Rarely,367,Research & Development,25,Far,College,Medical,1,1161,High,Female,52,Medium,2,Healthcare Representative,Very High,Divorced,5731,5k-10k,17171,7,Y,No,13,Excellent,High,80,Medium,9,2,Good,6,2,1,3
RM856,37,36-45,No,Rarely,977,Research & Development,1,Near,Bachelor,Life Sciences,1,1196,Very High,Female,56,Medium,2,Manufacturing Director,Very High,Married,6474,5k-10k,9961,1,Y,No,13,Excellent,Medium,80,Low,14,2,Fair,14,8,3,11
RM990,37,36-45,No,Rarely,1439,Research & Development,4,Near,Below College,Life Sciences,1,1394,High,Male,54,High,1,Research Scientist,High,Married,2996,Upto 5k,5182,7,Y,Yes,15,Excellent,Very High,80,No Stock,8,2,Good,6,4,1,3
RM1002,37,36-45,No,Rarely,1462,Research & Development,11,Medium,Bachelor,Medical,1,1411,Low,Female,94,High,1,Laboratory Technician,High,Single,3629,Upto 5k,19106,4,Y,No,18,Excellent,Low,80,No Stock,8,6,Good,3,2,0,2
RM1023,37,36-45,No,Non-Travel,1413,Research & Development,5,Near,College,Technical Degree,1,1440,High,Male,84,Very High,1,Laboratory Technician,High,Single,3500,Upto 5k,25470,0,Y,No,14,Excellent,Low,80,No Stock,7,2,Poor,6,5,1,3
RM1090,37,36-45,No,Rarely,674,Research & Development,13,Medium,Bachelor,Medical,1,1543,Low,Male,47,High,2,Research Scientist,Very High,Married,4285,Upto 5k,3031,1,Y,No,17,Excellent,Low,80,No Stock,10,2,Good,10,8,3,7
RM1159,37,36-45,No,Rarely,671,Research & Development,19,Far,Bachelor,Life Sciences,1,1631,High,Male,85,High,2,Manufacturing Director,High,Married,5768,5k-10k,26493,3,Y,No,17,Excellent,Low,80,High,9,2,Fair,4,3,0,2
RM1164,37,36-45,No,Rarely,1470,Research & Development,10,Medium,Bachelor,Medical,1,1640,Medium,Female,71,High,1,Research Scientist,Medium,Married,3936,Upto 5k,9953,1,Y,No,11,Excellent,Low,80,Low,8,2,Poor,8,4,7,7
RM1212,37,36-45,No,Frequently,1278,Sales,1,Near,Master,Medical,1,1700,High,Male,31,Low,2,Sales Executive,Very High,Divorced,9525,5k-10k,7677,1,Y,No,14,Excellent,High,80,Medium,6,2,Fair,6,3,1,3
RM1277,37,36-45,No,Rarely,589,Sales,9,Medium,College,Marketing,1,1787,Medium,Male,46,Medium,2,Sales Executive,Medium,Married,4189,Upto 5k,8800,1,Y,No,14,Excellent,Low,80,Medium,5,2,Good,5,2,0,3
RM1281,37,36-45,No,Rarely,1239,Human Resources,8,Medium,College,Other,1,1794,High,Male,89,High,2,Human Resources,Medium,Divorced,4071,Upto 5k,12832,2,Y,No,13,Excellent,High,80,No Stock,19,4,Fair,10,0,4,7
RM1292,37,36-45,Yes,Rarely,370,Research & Development,10,Medium,Master,Medical,1,1809,Very High,Male,58,High,2,Manufacturing Director,Low,Single,4213,Upto 5k,4992,1,Y,No,15,Excellent,Medium,80,No Stock,10,4,Poor,10,3,0,8
RM1345,37,36-45,No,Rarely,783,Research & Development,7,Medium,Master,Medical,1,1885,Very High,Male,78,High,2,Research Scientist,Low,Married,4284,Upto 5k,13588,5,Y,Yes,22,Outstanding,High,80,Low,16,2,Good,5,3,0,4
RM1433,37,36-45,No,Rarely,161,Research & Development,10,Medium,Bachelor,Life Sciences,1,2017,High,Female,42,Very High,3,Research Director,Very High,Married,13744,10k-15k,15471,1,Y,Yes,25,Outstanding,Low,80,Low,16,2,Good,16,11,6,8
RM009,38,36-45,No,Frequently,216,Research & Development,23,Far,Bachelor,Life Sciences,1,12,Very High,Male,44,Medium,3,Manufacturing Director,High,Single,9526,5k-10k,8787,0,Y,No,21,Outstanding,Medium,80,No Stock,10,2,Good,9,7,1,
RM020,38,36-45,No,Rarely,371,Research & Development,2,Near,Bachelor,Life Sciences,1,24,Very High,Male,45,High,1,Research Scientist,Very High,Single,3944,Upto 5k,4306,5,Y,Yes,11,Excellent,High,80,No Stock,6,3,Good,3,2,1,2
RM062,38,36-45,No,Frequently,653,Research & Development,29,Far,Doctor,Life Sciences,1,79,Very High,Female,50,High,2,Laboratory Technician,Very High,Single,2406,Upto 5k,5456,1,Y,No,11,Excellent,Very High,80,No Stock,10,2,Good,10,3,9,9
RM084,38,36-45,No,Non-Travel,573,Research & Development,6,Medium,Bachelor,Medical,1,107,Medium,Female,79,Low,2,Research Scientist,Very High,Divorced,5329,5k-10k,15717,7,Y,Yes,12,Excellent,Very High,80,High,17,3,Good,13,11,1,9
RM143,38,36-45,No,Rarely,364,Research & Development,3,Near,Doctor,Technical Degree,1,193,Very High,Female,32,High,2,Research Scientist,High,Single,4317,Upto 5k,2302,3,Y,Yes,20,Outstanding,Medium,80,No Stock,19,2,Good,3,2,2,
RM169,38,36-45,No,Rarely,702,Sales,1,Near,Master,Life Sciences,1,230,Low,Female,59,Medium,2,Sales Executive,Very High,Single,8686,5k-10k,12930,4,Y,No,22,Outstanding,High,80,No Stock,12,2,Excellent,8,3,0,7
RM180,38,36-45,No,Rarely,1380,Research & Development,9,Medium,College,Life Sciences,1,245,High,Female,75,High,1,Laboratory Technician,Very High,Single,2288,Upto 5k,6319,1,Y,No,12,Excellent,High,80,No Stock,2,3,Good,2,2,2,1
RM199,38,36-45,No,Rarely,1261,Research & Development,2,Near,Master,Life Sciences,1,271,Very High,Male,88,High,2,Manufacturing Director,High,Married,6553,5k-10k,7259,9,Y,No,14,Excellent,Medium,80,No Stock,14,3,Good,1,0,0,0
RM200,38,36-45,No,Rarely,1084,Research & Development,29,Far,Bachelor,Technical Degree,1,273,Very High,Male,54,High,2,Manufacturing Director,Very High,Married,6261,5k-10k,4185,3,Y,No,18,Excellent,Low,80,Low,9,3,Poor,7,7,1,7
RM205,38,36-45,Yes,Rarely,1180,Research & Development,29,Far,Below College,Medical,1,282,Medium,Male,70,High,2,Healthcare Representative,Low,Married,6673,5k-10k,11354,7,Y,Yes,19,Excellent,Medium,80,No Stock,17,2,Good,1,0,0,0
RM224,38,36-45,No,Rarely,119,Sales,3,Near,Bachelor,Life Sciences,1,307,Low,Male,76,High,3,Sales Executive,High,Divorced,10609,10k-15k,9647,0,Y,No,12,Excellent,High,80,Medium,17,6,Fair,16,10,5,13
RM262,38,36-45,No,Non-Travel,1327,Sales,2,Near,College,Life Sciences,1,361,Very High,Male,39,Medium,2,Sales Executive,Very High,Married,5249,5k-10k,19682,3,Y,No,18,Excellent,Very High,80,Low,13,0,Good,8,7,7,5
RM278,38,36-45,No,Rarely,322,Sales,7,Medium,College,Medical,1,382,Low,Female,44,Very High,2,Sales Executive,Low,Divorced,5605,5k-10k,19191,1,Y,Yes,24,Outstanding,High,80,Low,8,3,Good,8,0,7,7
RM288,38,36-45,No,Rarely,688,Research & Development,23,Far,Master,Life Sciences,1,393,Very High,Male,82,High,2,Healthcare Representative,Very High,Divorced,5745,5k-10k,18899,9,Y,No,14,Excellent,Medium,80,Low,10,2,Good,2,2,1,2
RM308,38,36-45,No,Rarely,849,Research & Development,25,Far,College,Life Sciences,1,421,Low,Female,81,Medium,3,Research Director,Medium,Married,12061,10k-15k,26707,3,Y,No,17,Excellent,High,80,Low,19,2,Good,10,8,0,1
RM342,38,36-45,No,Rarely,343,Research & Development,15,Medium,College,Life Sciences,1,461,High,Male,92,Medium,3,Research Director,Very High,Divorced,11510,10k-15k,15682,0,Y,Yes,14,Excellent,Medium,80,Low,12,3,Good,11,10,2,9
RM417,38,36-45,No,Frequently,1490,Research & Development,2,Near,College,Life Sciences,1,556,Very High,Male,42,High,1,Laboratory Technician,Very High,Married,1702,Upto 5k,12106,1,Y,Yes,23,Outstanding,High,80,Low,1,3,Good,1,0,0,0
RM472,38,36-45,No,Rarely,1495,Research & Development,10,Medium,Bachelor,Medical,1,634,High,Female,76,High,2,Healthcare Representative,High,Married,9824,5k-10k,22174,3,Y,No,19,Excellent,High,80,Low,18,4,Good,1,0,0,0
RM491,38,36-45,No,Rarely,362,Research & Development,1,Near,Below College,Life Sciences,1,662,High,Female,43,High,1,Research Scientist,Low,Single,2619,Upto 5k,14561,3,Y,No,17,Excellent,Very High,80,No Stock,8,3,Fair,0,0,0,0
RM519,38,36-45,No,Rarely,243,Sales,7,Medium,Master,Marketing,1,709,Very High,Female,46,Medium,2,Sales Executive,Very High,Single,4028,Upto 5k,7791,0,Y,No,20,Outstanding,Low,80,No Stock,8,2,Good,7,7,0,5
RM530,38,36-45,No,Rarely,827,Research & Development,1,Near,Master,Life Sciences,1,724,Medium,Female,33,Very High,2,Healthcare Representative,Very High,Single,7625,5k-10k,19383,0,Y,No,13,Excellent,High,80,No Stock,10,4,Fair,9,7,1,8
RM543,38,36-45,No,Rarely,168,Research & Development,1,Near,Bachelor,Life Sciences,1,743,High,Female,81,High,3,Manufacturing Director,High,Single,7861,5k-10k,15397,4,Y,Yes,14,Excellent,Very High,80,No Stock,10,4,Excellent,1,0,0,0
RM560,38,36-45,No,Rarely,268,Research & Development,2,Near,Doctor,Medical,1,773,Very High,Male,92,High,1,Research Scientist,High,Married,3057,Upto 5k,20471,6,Y,Yes,13,Excellent,Medium,80,Low,6,0,Poor,1,0,0,1
RM579,38,36-45,No,Frequently,240,Research & Development,2,Near,Master,Life Sciences,1,803,Low,Female,75,Very High,2,Manufacturing Director,Low,Single,5980,5k-10k,26085,6,Y,Yes,12,Excellent,Very High,80,No Stock,17,2,Good,15,7,4,12
